graph_id,num_nodes
981,13
982,14
983,14
984,14
985,13
986,13
987,12
988,12
989,12
990,12
991,13
992,13
993,13
994,11
995,11
996,12
997,12
998,11
999,11
